,,,,,,,,,,,
Data_Type,Sample_name,Sample_id,Genotype (RIL_ID),Generation,Lineage,Sublineage,File_Name_Processed,Raw_File_Name_R1,Raw_File_Name_R2,Raw_File2_Name_R1,Raw_File2_Name_R2
RNA-seq,RIL50_G03_L01_1_1,Ler_Cvi_RIL_HIGH_RIL050_G03_L1-1_S21,RIL50,3,1,1,Ler_Cvi_RIL_HIGH_RIL050_G03_L1-1_S21_counts.txt,Ler_Cvi_RIL_HIGH_RIL050_G03_L1-1_S21_1.fq.gz,Ler_Cvi_RIL_HIGH_RIL050_G03_L1-1_S21_2.fq.gz,,
RNA-seq,RIL50_G03_L01_1_2,Ler_Cvi_RIL_HIGH_RIL050_G03_L1-2_S22,RIL50,3,1,2,Ler_Cvi_RIL_HIGH_RIL050_G03_L1-2_S22_counts.txt,Ler_Cvi_RIL_HIGH_RIL050_G03_L1-2_S22_1.fq.gz,Ler_Cvi_RIL_HIGH_RIL050_G03_L1-2_S22_2.fq.gz,,
RNA-seq,RIL50_G03_L02_2_1,Ler_Cvi_RIL_HIGH_RIL050_G03_L2-1_S23,RIL50,3,2,1,Ler_Cvi_RIL_HIGH_RIL050_G03_L2-1_S23_counts.txt,Ler_Cvi_RIL_HIGH_RIL050_G03_L2-1_S23_1.fq.gz,Ler_Cvi_RIL_HIGH_RIL050_G03_L2-1_S23_2.fq.gz,,
RNA-seq,RIL50_G10_L01_1_2,Ler_Cvi_RIL_HIGH_RIL050_G10_L1-2_S24,RIL50,10,1,2,Ler_Cvi_RIL_HIGH_RIL050_G10_L1-2_S24_counts.txt,Ler_Cvi_RIL_HIGH_RIL050_G10_L1-2_S24_1.fq.gz,Ler_Cvi_RIL_HIGH_RIL050_G10_L1-2_S24_2.fq.gz,,
RNA-seq,RIL50_G10_L02_2_2,Ler_Cvi_RIL_HIGH_RIL050_G10_L2-2_S25,RIL50,10,2,2,Ler_Cvi_RIL_HIGH_RIL050_G10_L2-2_S25_counts.txt,Ler_Cvi_RIL_HIGH_RIL050_G10_L2-2_S25_1.fq.gz,Ler_Cvi_RIL_HIGH_RIL050_G10_L2-2_S25_2.fq.gz,,
RNA-seq,RIL155_G03_L01_1_1,Ler_Cvi_RIL_HIGH_RIL155_G03_L1-1_S35,RIL155,3,1,1,Ler_Cvi_RIL_HIGH_RIL155_G03_L1-1_S35_counts.txt,Ler_Cvi_RIL_HIGH_RIL155_G03_L1-1_S35_1.fq.gz,Ler_Cvi_RIL_HIGH_RIL155_G03_L1-1_S35_2.fq.gz,,
RNA-seq,RIL155_G03_L01_1_2,Ler_Cvi_RIL_HIGH_RIL155_G03_L1-2_S36,RIL155,3,1,2,Ler_Cvi_RIL_HIGH_RIL155_G03_L1-2_S36_counts.txt,Ler_Cvi_RIL_HIGH_RIL155_G03_L1-2_S36_1.fq.gz,Ler_Cvi_RIL_HIGH_RIL155_G03_L1-2_S36_2.fq.gz,,
RNA-seq,RIL155_G03_L02_2_2,Ler_Cvi_RIL_HIGH_RIL155_G03_L2-2_S37,RIL155,3,2,2,Ler_Cvi_RIL_HIGH_RIL155_G03_L2-2_S37_counts.txt,Ler_Cvi_RIL_HIGH_RIL155_G03_L2-2_S37_1.fq.gz,Ler_Cvi_RIL_HIGH_RIL155_G03_L2-2_S37_2.fq.gz,,
RNA-seq,RIL155_G10_L01_1_1,Ler_Cvi_RIL_HIGH_RIL155_G10_L1-1_S38,RIL155,10,1,1,Ler_Cvi_RIL_HIGH_RIL155_G10_L1-1_S38_counts.txt,Ler_Cvi_RIL_HIGH_RIL155_G10_L1-1_S38_1.fq.gz,Ler_Cvi_RIL_HIGH_RIL155_G10_L1-1_S38_2.fq.gz,,
RNA-seq,RIL155_G10_L01_1_2,Ler_Cvi_RIL_HIGH_RIL155_G10_L1-2_S39,RIL155,10,1,2,Ler_Cvi_RIL_HIGH_RIL155_G10_L1-2_S39_counts.txt,Ler_Cvi_RIL_HIGH_RIL155_G10_L1-2_S39_1.fq.gz,Ler_Cvi_RIL_HIGH_RIL155_G10_L1-2_S39_2.fq.gz,,
RNA-seq,RIL155_G10_L02_2_1,Ler_Cvi_RIL_HIGH_RIL155_G10_L2-1_S40,RIL155,10,2,1,Ler_Cvi_RIL_HIGH_RIL155_G10_L2-1_S40_counts.txt,Ler_Cvi_RIL_HIGH_RIL155_G10_L2-1_S40_1.fq.gz,Ler_Cvi_RIL_HIGH_RIL155_G10_L2-1_S40_2.fq.gz,,
RNA-seq,RIL149_G03_L01_1_1,Ler_Cvi_RIL_LOW_RIL149_G03_L1-1_S41,RIL149,3,1,1,Ler_Cvi_RIL_LOW_RIL149_G03_L1-1_S41_counts.txt,Ler_Cvi_RIL_LOW_RIL149_G03_L1-1_S41_1.fq.gz,Ler_Cvi_RIL_LOW_RIL149_G03_L1-1_S41_2.fq.gz,,
RNA-seq,RIL149_G03_L02_2_1,Ler_Cvi_RIL_LOW_RIL149_G03_L2-1_S42,RIL149,3,2,1,Ler_Cvi_RIL_LOW_RIL149_G03_L2-1_S42_counts.txt,Ler_Cvi_RIL_LOW_RIL149_G03_L2-1_S42_1.fq.gz,Ler_Cvi_RIL_LOW_RIL149_G03_L2-1_S42_2.fq.gz,,
RNA-seq,RIL149_G10_L01_1_2,Ler_Cvi_RIL_LOW_RIL149_G10_L1-2_S43,RIL149,10,1,2,Ler_Cvi_RIL_LOW_RIL149_G10_L1-2_S43_counts.txt,Ler_Cvi_RIL_LOW_RIL149_G10_L1-2_S43_1.fq.gz,Ler_Cvi_RIL_LOW_RIL149_G10_L1-2_S43_2.fq.gz,,
RNA-seq,RIL149_G10_L02_2_1,Ler_Cvi_RIL_LOW_RIL149_G10_L2-1_S44,RIL149,10,2,1,Ler_Cvi_RIL_LOW_RIL149_G10_L2-1_S44_counts.txt,Ler_Cvi_RIL_LOW_RIL149_G10_L2-1_S44_1.fq.gz,Ler_Cvi_RIL_LOW_RIL149_G10_L2-1_S44_2.fq.gz,,
RNA-seq,RIL150_G03_L02_2_2,Ler_Cvi_RIL_LOW_RIL150_G03_L2-2_S26,RIL150,3,2,2,Ler_Cvi_RIL_LOW_RIL150_G03_L2-2_S26_counts.txt,Ler_Cvi_RIL_LOW_RIL150_G03_L2-2_S26_1.fq.gz,Ler_Cvi_RIL_LOW_RIL150_G03_L2-2_S26_2.fq.gz,,
RNA-seq,RIL150_G10_L01_1_1,Ler_Cvi_RIL_LOW_RIL150_G10_L1-1_S28,RIL150,10,1,1,Ler_Cvi_RIL_LOW_RIL150_G10_L1-1_S28_counts.txt,Ler_Cvi_RIL_LOW_RIL150_G10_L1-1_S28_1.fq.gz,Ler_Cvi_RIL_LOW_RIL150_G10_L1-1_S28_2.fq.gz,,
RNA-seq,RIL150_G10_L02_2_1,Ler_Cvi_RIL_LOW_RIL150_G10_L2-1_S29,RIL150,10,2,1,Ler_Cvi_RIL_LOW_RIL150_G10_L2-1_S29_counts.txt,Ler_Cvi_RIL_LOW_RIL150_G10_L2-1_S29_1.fq.gz,Ler_Cvi_RIL_LOW_RIL150_G10_L2-1_S29_2.fq.gz,,
RNA-seq,RIL150_G10_L02_2_2,Ler_Cvi_RIL_LOW_RIL150_G10_L2-2_S27,RIL150,10,2,2,Ler_Cvi_RIL_LOW_RIL150_G10_L2-2_S27_counts.txt,Ler_Cvi_RIL_LOW_RIL150_G10_L2-2_S27_1.fq.gz,Ler_Cvi_RIL_LOW_RIL150_G10_L2-2_S27_2.fq.gz,,
RNA-seq,RIL182_G03_L01_1_1,Ler_Cvi_RIL_LOW_RIL182_G03_L1-1_S34,RIL182,3,1,1,Ler_Cvi_RIL_LOW_RIL182_G03_L1-1_S34_counts.txt,Ler_Cvi_RIL_LOW_RIL182_G03_L1-1_S34_1.fq.gz,Ler_Cvi_RIL_LOW_RIL182_G03_L1-1_S34_2.fq.gz,,
RNA-seq,RIL182_G03_L01_1_2,Ler_Cvi_RIL_LOW_RIL182_G03_L1-2_S30,RIL182,3,1,2,Ler_Cvi_RIL_LOW_RIL182_G03_L1-2_S30_counts.txt,Ler_Cvi_RIL_LOW_RIL182_G03_L1-2_S30_1.fq.gz,Ler_Cvi_RIL_LOW_RIL182_G03_L1-2_S30_2.fq.gz,,
RNA-seq,RIL182_G03_L02_2_1,Ler_Cvi_RIL_LOW_RIL182_G03_L2-1_S31,RIL182,3,2,1,Ler_Cvi_RIL_LOW_RIL182_G03_L2-1_S31_counts.txt,Ler_Cvi_RIL_LOW_RIL182_G03_L2-1_S31_1.fq.gz,Ler_Cvi_RIL_LOW_RIL182_G03_L2-1_S31_2.fq.gz,,
RNA-seq,RIL182_G03_L02_2_2,Ler_Cvi_RIL_LOW_RIL182_G03_L2-2_S32,RIL182,3,2,2,Ler_Cvi_RIL_LOW_RIL182_G03_L2-2_S32_counts.txt,Ler_Cvi_RIL_LOW_RIL182_G03_L2-2_S32_1.fq.gz,Ler_Cvi_RIL_LOW_RIL182_G03_L2-2_S32_2.fq.gz,,
RNA-seq,RIL182_G10_L01_1_1,Ler_Cvi_RIL_LOW_RIL182_G10_L1-1_S33,RIL182,10,1,1,Ler_Cvi_RIL_LOW_RIL182_G10_L1-1_S33_counts.txt,Ler_Cvi_RIL_LOW_RIL182_G10_L1-1_S33_1.fq.gz,Ler_Cvi_RIL_LOW_RIL182_G10_L1-1_S33_2.fq.gz,,
,,,,,,,,,,,
RNA-seq,Control_Col_WT_1,Control_Col_WT_1,Col-0,,,,Control_Col_WT_1_counts.txt,Control_Col_WT_1_L8_1.fq.gz,Control_Col_WT_1_L8_2.fq.gz,,
RNA-seq,Control_Col_WT_2,Control_Col_WT_2,Col-0,,,,Control_Col_WT_2_counts.txt,Control_Col_WT_2_L8_1.fq.gz,Control_Col_WT_2_L8_2.fq.gz,,
RNA-seq,Control_Col_WT_3,Control_Col_WT_3,Col-0,,,,Control_Col_WT_3_counts.txt,Control_Col_WT_3_23HK5T_L6_1.fq.gz,Control_Col_WT_3_23HK5T_L6_2.fq.gz,Control_Col_WT_3_L6_1.fq.gz,Control_Col_WT_3_L6_2.fq.gz
RNA-seq,VIM2_mutant_1,VIM2_mutant_N664186_186-1,Col-0; vim2 (NASC ID: N664186),,,,VIM2_mutant_N664186_186-1_counts.txt,VIM2_mutant_N664186_186-1_L8_1.fq.gz,VIM2_mutant_N664186_186-1_L8_2.fq.gz,,
RNA-seq,VIM2_mutant_2,VIM2_mutant_N664186_186-2,Col-0; vim2 (NASC ID: N664186),,,,VIM2_mutant_N664186_186-2_counts.txt,VIM2_mutant_N664186_186-2_L8_1.fq.gz,VIM2_mutant_N664186_186-2_L8_2.fq.gz,,
RNA-seq,VIM2_mutant_3,VIM2_mutant_N664186_186-3,Col-0; vim2 (NASC ID: N664186),,,,VIM2_mutant_N664186_186-3_counts.txt,VIM2_mutant_N664186_186-3_L8_1.fq.gz,VIM2_mutant_N664186_186-3_L8_2.fq.gz,,
RNA-seq,VIM4_mutant_1,VIM4_mutant_N675753_753-1,Col-0; vim4 (NASC ID: N675753),,,,VIM4_mutant_N675753_753-1_counts.txt,VIM4_mutant_N675753_753-1_L8_1.fq.gz,VIM4_mutant_N675753_753-1_L8_2.fq.gz,,
RNA-seq,VIM4_mutant_2,VIM4_mutant_N675753_753-2,Col-0; vim4 (NASC ID: N675753),,,,VIM4_mutant_N675753_753-2_counts.txt,VIM4_mutant_N675753_753-2_L8_1.fq.gz,VIM4_mutant_N675753_753-2_L8_2.fq.gz,,
RNA-seq,VIM4_mutant_3,VIM4_mutant_N675753_753-3,Col-0; vim4 (NASC ID: N675753),,,,VIM4_mutant_N675753_753-3_counts.txt,VIM4_mutant_N675753_753-3_L8_1.fq.gz,VIM4_mutant_N675753_753-3_L8_2.fq.gz,,
RNA-seq,OX_Col_VIM2_Col_1-1,OX_Col_VIM2_Col_1-1,Col-0,,,,OX_Col_VIM2_Col_1-1_counts.txt,OX_Col_VIM2_Col_1-1_1.fq.gz,OX_Col_VIM2_Col_1-1_2.fq.gz,,
RNA-seq,OX_Col_VIM2_Col_7-1,OX_Col_VIM2_Col_7-1,Col-0,,,,OX_Col_VIM2_Col_7-1_counts.txt,OX_Col_VIM2_Col_7-1_23M3YGLT4_L6_1.fq.gz,OX_Col_VIM2_Col_7-1_23M3YGLT4_L6_2.fq.gz,OX_Col_VIM2_Col_7-1_23M77YLT4_L1_1.fq.gz,OX_Col_VIM2_Col_7-1_23M77YLT4_L1_2.fq.gz
RNA-seq,OX_Col_VIM2_Col_7-2,OX_Col_VIM2_Col_7-2,Col-0,,,,OX_Col_VIM2_Col_7-2_counts.txt,OX_Col_VIM2_Col_7-2_23M77YLT4_L1_1.fq.gz,OX_Col_VIM2_Col_7-2_23M77YLT4_L1_2.fq.gz,,
RNA-seq,OX_Col_VIM2_Cvi_3-1,OX_Col_VIM2_Cvi_3-1,Col-0,,,,OX_Col_VIM2_Cvi_3-1_counts.txt,OX_Col_VIM2_Cvi_3-1_L8_1.fq.gz,OX_Col_VIM2_Cvi_3-1_L8_2.fq.gz,,
RNA-seq,OX_Col_VIM2_Cvi_3-2,OX_Col_VIM2_Cvi_3-2,Col-0,,,,OX_Col_VIM2_Cvi_3-2_counts.txt,OX_Col_VIM2_Cvi_3-2_L8_1.fq.gz,OX_Col_VIM2_Cvi_3-2_L8_2.fq.gz,,
RNA-seq,OX_Col_VIM2_Cvi_3-3,OX_Col_VIM2_Cvi_3-3,Col-0,,,,OX_Col_VIM2_Cvi_3-3_counts.txt,OX_Col_VIM2_Cvi_3-3_L8_1.fq.gz,OX_Col_VIM2_Cvi_3-3_L8_2.fq.gz,,
RNA-seq,OX_Col_VIM4_Col_5-1,OX_Col_VIM4_Col_5-1,Col-0,,,,OX_Col_VIM4_Col_5-1_counts.txt,OX_Col_VIM4_Col_5-1_1.fq.gz,OX_Col_VIM4_Col_5-1_2.fq.gz,,
RNA-seq,OX_Col_VIM4_Col_7-3,OX_Col_VIM4_Col_7-3,Col-0,,,,OX_Col_VIM4_Col_7-3_counts.txt,OX_Col_VIM4_Col_7-3_23M5HWLT4_L3_1.fq.gz,OX_Col_VIM4_Col_7-3_23M5HWLT4_L3_2.fq.gz,OX_Col_VIM4_Col_7-3_23M7FFLT4_L1_1.fq.gz,OX_Col_VIM4_Col_7-3_23M7FFLT4_L1_2.fq.gz
RNA-seq,OX_Col_VIM4_Col_7-5,OX_Col_VIM4_Col_7-5,Col-0,,,,OX_Col_VIM4_Col_7-5_counts.txt,OX_Col_VIM4_Col_7-5_23M5HWLT4_L3_1.fq.gz,OX_Col_VIM4_Col_7-5_23M5HWLT4_L3_2.fq.gz,OX_Col_VIM4_Col_7-5_23M7FFLT4_L1_1.fq.gz,OX_Col_VIM4_Col_7-5_23M7FFLT4_L1_2.fq.gz
RNA-seq,OX_Col_VIM4_Cvi_1-1,OX_Col_VIM4_Cvi_1-1,Col-0,,,,OX_Col_VIM4_Cvi_1-1_counts.txt,OX_Col_VIM4_Cvi_1-1_L8_1.fq.gz,OX_Col_VIM4_Cvi_1-1_L8_2.fq.gz,,
RNA-seq,OX_Col_VIM4_Cvi_1-2,OX_Col_VIM4_Cvi_1-2,Col-0,,,,OX_Col_VIM4_Cvi_1-2_counts.txt,OX_Col_VIM4_Cvi_1-2_L8_1.fq.gz,OX_Col_VIM4_Cvi_1-2_L8_2.fq.gz,,
RNA-seq,OX_Col_VIM24_Col_4-1,OX_Col_VIM24_Col_4-1,Col-0,,,,OX_Col_VIM24_Col_4-1_counts.txt,OX_Col_VIM24_Col_4-1_L8_1.fq.gz,OX_Col_VIM24_Col_4-1_L8_2.fq.gz,,
RNA-seq,OX_Col_VIM24_Col_4-2,OX_Col_VIM24_Col_4-2,Col-0,,,,OX_Col_VIM24_Col_4-2_counts.txt,OX_Col_VIM24_Col_4-2_L8_1.fq.gz,OX_Col_VIM24_Col_4-2_L8_2.fq.gz,,
RNA-seq,OX_Col_VIM24_Col_5-1,OX_Col_VIM24_Col_5-1,Col-0,,,,OX_Col_VIM24_Col_5-1_counts.txt,OX_Col_VIM24_Col_5-1_1.fq.gz,OX_Col_VIM24_Col_5-1_2.fq.gz,,
RNA-seq,OX_Col_VIM24_Col_5-2,OX_Col_VIM24_Col_5-2,Col-0,,,,OX_Col_VIM24_Col_5-2_counts.txt,OX_Col_VIM24_Col_5-2_1.fq.gz,OX_Col_VIM24_Col_5-2_2.fq.gz,,
RNA-seq,OX_Col_VIM24_Col_7-2,OX_Col_VIM24_Col_7-2,Col-0,,,,OX_Col_VIM24_Col_7-2_counts.txt,OX_Col_VIM24_Col_7-2_23M77YLT4_L1_1.fq.gz,OX_Col_VIM24_Col_7-2_23M77YLT4_L1_2.fq.gz,,
RNA-seq,OX_Col_VIM24_Col_7-3,OX_Col_VIM24_Col_7-3,Col-0,,,,OX_Col_VIM24_Col_7-3_counts.txt,OX_Col_VIM24_Col_7-3_23M77YLT4_L1_1.fq.gz,OX_Col_VIM24_Col_7-3_23M77YLT4_L1_2.fq.gz,,
,,,,,,,,,,,
,,,,,,,,,,,
ATAC-seq,RIL149_G03_L01_1_3,RIL149_G03_L01_1_1,RIL149,3,1,1,dedup_sorted_ATAC_RIL149_G03_L01_1_1_sample_peaks.narrowPeak,ATAC_RIL149_G03_L01_1_1_sample_1.fastq.gz,ATAC_RIL149_G03_L01_1_1_sample_2.fastq.gz,,
ATAC-seq,RIL149_G03_L02_1_3,RIL149_G03_L02_1_1,RIL149,3,2,1,dedup_sorted_ATAC_RIL149_G03_L02_1_1_sample_peaks.narrowPeak,ATAC_RIL149_G03_L02_1_1_sample_1.fastq.gz,ATAC_RIL149_G03_L02_1_1_sample_2.fastq.gz,,
ATAC-seq,RIL149_G010_L01_2_4,RIL149_G10_L01_2_2,RIL149,10,1,2,dedup_sorted_ATAC_RIL149_G10_L01_2_2_sample_peaks.narrowPeak,ATAC_RIL149_G10_L01_2_2_sample_1.fastq.gz,ATAC_RIL149_G10_L01_2_2_sample_2.fastq.gz,,
ATAC-seq,RIL149_G010_L02_1_4,RIL149_G10_L02_1_2,RIL149,10,2,1,dedup_sorted_ATAC_RIL149_G10_L02_1_2_sample_peaks.narrowPeak,ATAC_RIL149_G10_L02_1_2_sample_1.fastq.gz,ATAC_RIL149_G10_L02_1_2_sample_2.fastq.gz,,
ATAC-seq,RIL50_G03_L01_1_3,RIL50_G03_L01_1_1,RIL50,3,1,1,dedup_sorted_ATAC_RIL50_G03_L01_1_1_sample_peaks.narrowPeak,ATAC_RIL50_G03_L01_1_1_sample_1.fastq.gz,ATAC_RIL50_G03_L01_1_1_sample_2.fastq.gz,,
ATAC-seq,RIL50_G03_L02_1_3,RIL50_G03_L02_1_1,RIL50,3,2,1,dedup_sorted_ATAC_RIL50_G03_L02_1_1_sample_peaks.narrowPeak,ATAC_RIL50_G03_L02_1_1_sample_1.fastq.gz,ATAC_RIL50_G03_L02_1_1_sample_2.fastq.gz,,
ATAC-seq,RIL50_G010_L01_2_4,RIL50_G10_L01_2_2,RIL50,10,1,2,dedup_sorted_ATAC_RIL50_G10_L01_2_2_sample_peaks.narrowPeak,ATAC_RIL50_G10_L01_2_2_sample_1.fastq.gz,ATAC_RIL50_G10_L01_2_2_sample_2.fastq.gz,,
ATAC-seq,RIL50_G010_L02_2_4,RIL50_G10_L02_2_2,RIL50,10,2,2,dedup_sorted_ATAC_RIL50_G10_L02_2_2_sample_peaks.narrowPeak,ATAC_RIL50_G10_L02_2_2_sample_1.fastq.gz,ATAC_RIL50_G10_L02_2_2_sample_2.fastq.gz,,
